"success","screen","group","trial_type","trial_index","time_elapsed","internal_node_id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","webcam","microphone","vsync_rate","date","time","screen_height","screen_width","researcher","sona_id","prolific_id","study_id","session_id","rt","stimulus","response","question_order","timeout","failed_images","failed_audio","failed_video","trial_duration","file","block","correct_response","Illusion_Type","Illusion_Strength","Illusion_Difference","isi","fixation_cross","correct","type","illusion_strength","illusion_difference","block_number","trial_number"
"","IG_Trial","","image-keyboard-response","923","785042","0.0-16.0-2.0-2.0-1.15","","","","","","","","","","","","","","","","","","","","","978","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-45.000_0.03000.png","arrowright","","","","","","","VerticalHorizontal_-45.000_0.03000.png","B","arrowleft","VerticalHorizontal","-45.00000000","0.0300000000","784063","<p style=""color: black; font-size: 80px; padding-left: 32%; padding-right: 1%; padding-top: 40%; padding-bottom: 3%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","16"
"","IG_FixationCross","","html-keyboard-response","924","785705","0.0-16.0-2.0-2.0-0.16","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 42%; padding-right: 25%; padding-top: 33%; padding-bottom: 24%"">+</p>","null","","","","","","661","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","925","786220","0.0-16.0-2.0-2.0-1.16","","","","","","","","","","","","","","","","","","","","","514","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-18.000_-0.16122.png","arrowleft","","","","","","","VerticalHorizontal_-18.000_-0.16122.png","B","arrowright","VerticalHorizontal","-18.00000000","-0.161220000","785705","<p style=""color: black; font-size: 80px; padding-left: 42%; padding-right: 25%; padding-top: 33%; padding-bottom: 24%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","17"
"","IG_FixationCross","","html-keyboard-response","926","787128","0.0-16.0-2.0-2.0-0.17","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 10%; padding-right: 16%; padding-top: 27%; padding-bottom: 12%"">+</p>","null","","","","","","906","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","927","787701","0.0-16.0-2.0-2.0-1.17","","","","","","","","","","","","","","","","","","","","","573","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-36.000_-0.24909.png","arrowright","","","","","","","VerticalHorizontal_-36.000_-0.24909.png","B","arrowright","VerticalHorizontal","-36.00000000","-0.249090000","787128","<p style=""color: black; font-size: 80px; padding-left: 10%; padding-right: 16%; padding-top: 27%; padding-bottom: 12%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","18"
"","IG_FixationCross","","html-keyboard-response","928","788366","0.0-16.0-2.0-2.0-0.18","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 15%; padding-right: 11%; padding-top: 29%; padding-bottom: 2%"">+</p>","null","","","","","","664","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","929","789530","0.0-16.0-2.0-2.0-1.18","","","","","","","","","","","","","","","","","","","","","1163","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_27.0000_0.03000.png","arrowright","","","","","","","VerticalHorizontal_27.0000_0.03000.png","B","arrowleft","VerticalHorizontal","27.000000000","0.0300000000","788366","<p style=""color: black; font-size: 80px; padding-left: 15%; padding-right: 11%; padding-top: 29%; padding-bottom: 2%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","19"
"","IG_FixationCross","","html-keyboard-response","930","790442","0.0-16.0-2.0-2.0-0.19","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 31%; padding-right: 5%; padding-top: 39%; padding-bottom: 6%"">+</p>","null","","","","","","911","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","931","791694","0.0-16.0-2.0-2.0-1.19","","","","","","","","","","","","","","","","","","","","","1251","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-45.000_-0.24909.png","arrowleft","","","","","","","VerticalHorizontal_-45.000_-0.24909.png","B","arrowright","VerticalHorizontal","-45.00000000","-0.249090000","790442","<p style=""color: black; font-size: 80px; padding-left: 31%; padding-right: 5%; padding-top: 39%; padding-bottom: 6%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","20"
"","IG_FixationCross","","html-keyboard-response","932","792754","0.0-16.0-2.0-2.0-0.20","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 3%; padding-right: 31%; padding-top: 34%; padding-bottom: 47%"">+</p>","null","","","","","","1058","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","933","793653","0.0-16.0-2.0-2.0-1.20","","","","","","","","","","","","","","","","","","","","","899","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_18.0000_0.08913.png","arrowleft","","","","","","","VerticalHorizontal_18.0000_0.08913.png","B","arrowleft","VerticalHorizontal","18.000000000","0.0891300000","792754","<p style=""color: black; font-size: 80px; padding-left: 3%; padding-right: 31%; padding-top: 34%; padding-bottom: 47%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","21"
"","IG_FixationCross","","html-keyboard-response","934","794273","0.0-16.0-2.0-2.0-0.21","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 2%; padding-right: 13%; padding-top: 34%; padding-bottom: 38%"">+</p>","null","","","","","","617","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","935","794980","0.0-16.0-2.0-2.0-1.21","","","","","","","","","","","","","","","","","","","","","706","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-18.000_0.08913.png","arrowright","","","","","","","VerticalHorizontal_-18.000_0.08913.png","B","arrowleft","VerticalHorizontal","-18.00000000","0.0891300000","794273","<p style=""color: black; font-size: 80px; padding-left: 2%; padding-right: 13%; padding-top: 34%; padding-bottom: 38%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","22"
"","IG_FixationCross","","html-keyboard-response","936","795617","0.0-16.0-2.0-2.0-0.22","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 13%; padding-right: 12%; padding-top: 10%; padding-bottom: 26%"">+</p>","null","","","","","","636","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","937","796219","0.0-16.0-2.0-2.0-1.22","","","","","","","","","","","","","","","","","","","","","601","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-18.000_-0.0300.png","arrowright","","","","","","","VerticalHorizontal_-18.000_-0.0300.png","B","arrowright","VerticalHorizontal","-18.00000000","-0.030000000","795617","<p style=""color: black; font-size: 80px; padding-left: 13%; padding-right: 12%; padding-top: 10%; padding-bottom: 26%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","23"
"","IG_FixationCross","","html-keyboard-response","938","796852","0.0-16.0-2.0-2.0-0.23","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 40%; padding-right: 11%; padding-top: 28%; padding-bottom: 41%"">+</p>","null","","","","","","631","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","939","797407","0.0-16.0-2.0-2.0-1.23","","","","","","","","","","","","","","","","","","","","","555","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_27.0000_0.16122.png","arrowleft","","","","","","","VerticalHorizontal_27.0000_0.16122.png","B","arrowleft","VerticalHorizontal","27.000000000","0.1612200000","796852","<p style=""color: black; font-size: 80px; padding-left: 40%; padding-right: 11%; padding-top: 28%; padding-bottom: 41%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","24"
"","IG_FixationCross","","html-keyboard-response","940","798091","0.0-16.0-2.0-2.0-0.24","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 39%; padding-right: 10%; padding-top: 25%; padding-bottom: 37%"">+</p>","null","","","","","","682","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","941","798779","0.0-16.0-2.0-2.0-1.24","","","","","","","","","","","","","","","","","","","","","688","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-9.0000_0.16122.png","arrowleft","","","","","","","VerticalHorizontal_-9.0000_0.16122.png","B","arrowleft","VerticalHorizontal","-9.000000000","0.1612200000","798091","<p style=""color: black; font-size: 80px; padding-left: 39%; padding-right: 10%; padding-top: 25%; padding-bottom: 37%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","25"
"","IG_FixationCross","","html-keyboard-response","942","799875","0.0-16.0-2.0-2.0-0.25","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 8%; padding-right: 29%; padding-top: 40%; padding-bottom: 49%"">+</p>","null","","","","","","1094","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","943","800704","0.0-16.0-2.0-2.0-1.25","","","","","","","","","","","","","","","","","","","","","829","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-45.000_-0.0300.png","arrowright","","","","","","","VerticalHorizontal_-45.000_-0.0300.png","B","arrowright","VerticalHorizontal","-45.00000000","-0.030000000","799875","<p style=""color: black; font-size: 80px; padding-left: 8%; padding-right: 29%; padding-top: 40%; padding-bottom: 49%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","26"
"","IG_FixationCross","","html-keyboard-response","944","801370","0.0-16.0-2.0-2.0-0.26","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 18%; padding-right: 45%; padding-top: 1%; padding-bottom: 10%"">+</p>","null","","","","","","665","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","945","802198","0.0-16.0-2.0-2.0-1.26","","","","","","","","","","","","","","","","","","","","","827","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-27.000_0.08913.png","arrowleft","","","","","","","VerticalHorizontal_-27.000_0.08913.png","B","arrowleft","VerticalHorizontal","-27.00000000","0.0891300000","801370","<p style=""color: black; font-size: 80px; padding-left: 18%; padding-right: 45%; padding-top: 1%; padding-bottom: 10%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","27"
"","IG_FixationCross","","html-keyboard-response","946","802906","0.0-16.0-2.0-2.0-0.27","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 45%; padding-right: 44%; padding-top: 40%; padding-bottom: 23%"">+</p>","null","","","","","","706","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","947","803362","0.0-16.0-2.0-2.0-1.27","","","","","","","","","","","","","","","","","","","","","455","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-18.000_-0.24909.png","arrowleft","","","","","","","VerticalHorizontal_-18.000_-0.24909.png","B","arrowright","VerticalHorizontal","-18.00000000","-0.249090000","802906","<p style=""color: black; font-size: 80px; padding-left: 45%; padding-right: 44%; padding-top: 40%; padding-bottom: 23%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","28"
